id,A1,RouteID,LINE_ID,cb2LineID,Town_N,TiImstamp,Point_ID,evaL933ID,ROADNAME,A3,A4,A5,A6,userid,A8,A10,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C5_1,C5_2,C5_3,C6,C6_1,C6_2,C7,D1,D1_1,D1_2,D1_3,D1_4,D1_5,D2,D2_1,D2_2,D2_3,D3,D3_1,D3_2,D3_3,D4,E1_1,E1_2,E1_21,E1_3,E1_4,E1_5,E1_6,E2_2,E2_1,E2_3,E2_4,E2_5,E3,F0,F1,F1_1,F1_2,F1_3,F1_4,F!_4,F2,F2_1,F2_2,F2_3,F2_4,F3,F3_1,F3_2,F3_3,F4,F4_1,F4_2,F4_3,F4_4,F5,F6,F6_1,F6_2,F6_3,F6_4,F7,F7_1,F7_2,F7_3,F7_4,F8,F9_1,F9_2,F9_3,F9_4,F9_5,F10,G0,G1,G2,G3,G4,G5,H0,H1,H2,H3,H4,H5,H6,I1,I2,I3,I4,I5,I6,I7,I8,F9,c1_check,test,test_2,jstest2,Cjs,test_1,A,geocode,city,country,I9,I10,J1,J0,Pivot,editor,Attract,SW_DIRECT,AttractCode,Name,UserName,EditName,T_weather,T_date,TC_lane1,TC_lane2,TC_oplane,TC_SW,TP_lane,TP_bike,TP_swalk,TP_build,TP,TB_bikelane,TB_nbikelane,TB,landmark,trafficRoadname,direction,T_21,T_time,trafficuser,T_1,T_2,T_3,T_4,T_5,T_6,T_7,T_8,T_9,T_10,T_11,T_12,T_13,T_14,T_15,T_16,T_17,T_18,T_19,T_20,D2_3check,id,A1,RouteID,B4__0,B4__1,B4__2,B4__3,B4__4,B7__0,B7__1,B7__2,B7__3,B7__4,B7__5,B7__6,B8__0,B8__1,B8__2,B8__3,B8__4,B11__0,B11__1,B11__2,B11__3,B11__4,B11__5,B11__6,C1__0,C1__1,C1__2,C1__3,C1__4,C1__5,C1__6,C1__7,C1__8,C1__9,C5_2__1,C5_2__2,C5_2__3,C5_2__4,C6_1__1,C6_1__2,C6_1__3,D1_1__1,D1_1__2,D1_1__3,D1_1__4,D1_2__1,D1_2__0,D1_2__3,D1_2__4,D1_2__5,D1_2__6,D1_2__7,D1_3__0,D1_3__1,D1_3__2,D1_3__3,D1_3__4,D1_3__5,D1_3__6,D1_3__7,D1_3__8,D3_2__1,D3_2__2,D3_2__3,D3_2__4,D2_2__1,D2_2__2,D2_2__3,D2_2__4,D2_2__5,D2_2__6,D2_2__7,D2_2__8,D2_2__9,J1__1,J1__2,J1__3,RouteID,Ana_lane,Ana_Oplane,Ana_continue,Ana_crowded,Ana_W_lane,Ana_W_swnet,Ana_W_swsum,Ana_swmajority,Ana_swmin,Ana_W_swtotal,Ana_E2_1_2,Ana_E2_3_2,Ana_E2_4_2,Ana_E2_5_2,Ana_E1_2,Ana_W_swnet2,Ana_flow1,Ana_flow2,Ana_Obstacle,Ana_access_P1,Ana_access_P1_21,Ana_access_P1_22,Ana_access_P1_23,Ana_access_P1_24,ana_access_P1_3,Ana_access_P2,ana_access_P2_21,ana_access_P2_22,ana_access_P2_23,ana_access_P2_24,ana_access_P2_3,Ana_access_P3,ana_access_P3_22,ana_access_P3_3,Ana_access_P4,ana_access_P4_22,ana_access_P4_3,Ana_access_P6,ana_access_P6_22,ana_access_P6_23,ana_access_P6_3,Ana_access_P7,ana_access_P7_22,ana_access_P7_23,ana_access_P7_3,Ana_access_PT_1,Ana_access_PT_2,Ana_access_PT_3,ana_access_section,Ana_access_section1,Ana_access_section2,Ana_access_section3,Ana_access_section4,Acci_count,Ana_acci_rate,Ana_disturb_bike,Ana_disturb_motorcycle,Ana_disturb_motor,Ana_pavement_materal,Ana_protect,Ana_shade,Ana_flow3,RouteID,id,Length_ROAD,Length_SW,Area_SWP,P_C1,P_C2,P_M1,P_M2,P_M3,P_M4,P_M5,P_B1,Line_ID,Region,trafficZone,blockID,P_NM,rushHour,carparkingSupply,carParking,motorushHour,motoparkingSupply,motoParking,motoNocell,motoOk,motoViolation,motoViolationwalkroad,bikeCarrier,bikePark,bikeOther,bikeViolation,Event_ID,Year,Month,date,address,Acci_vehical,hert,reason,Acci_rate
727,839,0210308,2103,2103,中正區,2014-12-08 11:55:55,21,839,延平南路,中華路二段81巷89弄,中華路二段81巷89弄,廣州街-和平西路二段,3,722,11/15/14 0:00,,2,1,4,"[""0""]",0,1,"[""1""]","[""0""]",0,1,"[""6"",""5""]",#NA,"[""1""]",1,3,1900-01-01 00:00:00,1,1,"[""4""]",0.00,#NA,1,1,#NA,1,"[""4""]","[""2""]","[""1""]",4,2,1,1,"[""0""]",1.30,0,#NA,#NA,#NA,#NA,0.00,0.00,0.00,1.30,10.10,1.20,0.00,1.30,1.30,0.00,0.00,0.00,#NA,1,1,1,4,1,1,0,1,1,4,1,1,0,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,0,#NA,#NA,#NA,#NA,0,#NA,#NA,#NA,#NA,#NA,2,1,1,1,1,#NA,1,4,1,1,1,#NA,1,1,1,6,6,3,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,1,,,#NA,0,0,,西側,"(24.9772364,121.4391565):18",taipei,taiwan,#NA,#NA,#NA,1,1,722,醫院,西側,5,郭展成,001,郭展成,晴,12/5/14 0:00,408.92,627,0,0,0,0,213,0,213,0,0,0,聯合醫院和平院區,延平南路,東側,(請註明地址),8-9,傅長愷,0,251,376,0,0,0,0,0,213,0,0,0,0,0,0,0,0,0,0,0,0,727,839,0210308,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0210308,1,1,1,3,12.6,1.30,1.3,1.3,1.3,1.3,0,0.00,0,0,0,6,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,1,0,0,1,1,0,0,0,0,1,0,0,0,1,2,1,1,0210308,727,189.46,73.50797776,58.09900703,1,A,2,C,0,0,0,0,2103,中正,26,30,1,平日20:00~21:00,696,598,平日16:00~17:00,720,1087,0,0,0,0,0,0,0,0,,,,,,,,,
728,840,0210309,2103,2103,中正區,2014-12-08 12:03:05,21,840,延平南路,中華路二段81巷89弄,和平西路二段,廣州街-和平西路二段,3,722,11/15/14 0:00,,2,1,4,"[""0""]",0,1,"[""1""]","[""0""]",0,1,"[""6""]",#NA,"[""1""]",1,3,1900-01-01 00:00:00,1,1,"[""4""]",0.00,#NA,1,1,#NA,1,"[""4""]","[""2""]","[""1"",""4"",""7""]",4,2,1,1,"[""0""]",0.60,0,#NA,#NA,#NA,#NA,0.00,0.00,0.00,1.30,10.10,1.20,0.00,0.60,0.60,0.00,0.00,0.00,#NA,1,1,1,4,1,1,0,1,1,4,2,1,0,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,0,#NA,#NA,#NA,#NA,0,#NA,#NA,#NA,#NA,#NA,2,1,1,1,1,#NA,1,4,1,1,1,#NA,1,1,1,6,6,3,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,1,,,#NA,0,0,,西側,"(25.0334815,121.5053296):18",taipei,taiwan,#NA,#NA,#NA,1,1,722,醫院,西側,5,郭展成,001,郭展成,晴,12/5/14 0:00,408.92,627,0,0,0,0,213,0,213,0,0,0,聯合醫院和平院區,延平南路,東側,(請註明地址),8-9,傅長愷,0,251,376,0,0,0,0,0,213,0,0,0,0,0,0,0,0,0,0,0,0,728,840,0210309,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0210309,1,1,1,3,12.6,0.60,0.6,0.6,0.6,1.3,0,0.00,0,0,0,9,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,1,0,0,1,1,0,0,0,0,1,0,0,0,1,2,1,1,0210309,728,504.69,19.51286186,0,1,A,2,C,0,0,0,0,2103,中正,26,30,1,平日20:00~21:00,696,598,平日16:00~17:00,720,1087,0,0,0,0,0,0,0,0,,,,,,,,,
1844,841,0210401,2104,2104,中正區,2015-02-12 15:48:29,21,841,中華路二段,廣州街,醫院出入口1,廣州街-和平西路二段,2,722,12/23/14 0:00,,2,1,2,"[""0""]",3,2,"[""1""]","[""0""]",3,2,"[""6""]",#NA,"[""1"",""4""]",1,3,1900-01-01 00:00:00,1,1,"[""4""]",0.00,#NA,2,1,#NA,1,"[""4""]","[""2""]","[""1"",""7""]",2,0,1,1,"[""0""]",1.00,0,#NA,#NA,#NA,#NA,0.00,10.40,10.40,2.10,36.90,2.10,0.00,1.00,1.00,0.00,10.40,10.40,#NA,1,1,1,4,1,1,,1,1,4,1,1,0,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,0,#NA,#NA,#NA,#NA,1,1,4,1,1,#NA,2,1,2,4,1,#NA,1,4,1,1,1,#NA,1,2,3,6,2,2,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,1,,,,,,,東側,"(25.0365657, 121.50353210000003):18",taipei,taiwan,#NA,#NA,#NA,1,1,706,醫院,東側,5,郭展成,001,,晴,12/5/14 0:00,3985.44,6204,0,0,0,0,535,0,535,0,0,0,聯合醫院和平院區,中華路,東側,(請註明地址),8-9,傅長愷,103,2157,3912,32,0,0,0,0,535,0,0,0,0,0,0,0,0,0,0,0,0,1844,841,0210401,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0210401,5,5,1,3,41.1,10.40,11.4,11.4,1,12.5,0,0.00,10.40,10.40,10.40,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,1,0,0,0,1,0,0,2,0,1,0,0,0,1,0,0,0,1,1,2,1,0210401,1844,446.13,842.1075476,1000,1,A,2,C,0,0,0,0,2104,中正,26,7,1,平日20:00~21:00,696,598,平日16:00~17:00,720,1087,0,0,0,0,0,0,0,9,,,,,,,,,
1843,842,0210402,2104,2104,中正區,2015-02-12 15:48:51,21,842,中華路二段,醫院出入口1,醫院出入口2,廣州街-和平西路二段,2,722,11/23/14 0:00,,2,1,2,"[""0""]",3,2,"[""1"",""2""]","[""0""]",3,2,"[""6""]",#NA,"[""1"",""4""]",1,3,1900-01-01 00:00:00,1,1,"[""4""]",0.00,#NA,1,1,#NA,1,"[""4""]","[""6""]","[""1"",""7""]",2,0,1,1,"[""0""]",1.00,0,#NA,#NA,#NA,#NA,0.00,4.30,8.00,2.10,36.90,2.10,0.00,1.00,1.00,0.00,4.30,4.30,#NA,1,1,1,4,1,1,,1,1,4,1,1,0,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,1,1,4,1,1,1,1,4,1,1,#NA,2,1,2,4,1,#NA,1,4,1,1,1,#NA,1,2,3,5,2,2,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,1,,,,,,,東側,"(25.0329694, 121.56541770000001):18",taipei,taiwan,#NA,#NA,#NA,1,1,706,醫院,東側,5,郭展成,001,,晴,12/5/14 0:00,3985.44,6204,0,0,0,0,535,0,535,0,0,0,聯合醫院和平院區,中華路,東側,(請註明地址),8-9,傅長愷,103,2157,3912,32,0,0,0,0,535,0,0,0,0,0,0,0,0,0,0,0,0,1843,842,0210402,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0210402,5,5,1,3,41.1,4.30,5.3,5.3,1,6.4,0,0.00,4.30,4.30,4.30,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,#NA,#NA,#NA,#NA,#NA,#NA,1,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,0,1,0,0,0,1,1,2,1,0210402,1843,446.13,134.6194161,130.516822,1,A,2,C,0,0,0,0,2104,中正,26,7,1,平日20:00~21:00,696,598,平日16:00~17:00,720,1087,0,0,0,0,0,0,0,9,,,,,,,,,
1842,843,0210403,2104,2104,中正區,2015-02-12 15:49:20,21,843,中華路二段,醫院出入口2,醫院出入口3,廣州街-和平西路二段,2,722,11/23/14 21:00,,2,1,2,"[""0""]",3,2,"[""1""]","[""0""]",3,2,"[""6""]",#NA,"[""1"",""4""]",1,3,1900-01-01 00:00:00,1,1,"[""4""]",0.00,#NA,1,1,#NA,1,"[""4""]","[""2""]","[""1"",""7""]",2,0,1,1,"[""2"",""3""]",0.70,0,#NA,#NA,#NA,#NA,0.00,6.80,6.80,2.10,36.90,2.10,0.00,2.10,1.00,0.00,6.80,6.80,#NA,1,1,1,4,1,1,,1,1,4,1,2,0,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,1,1,4,1,1,1,2,4,1,1,#NA,2,1,2,4,1,#NA,1,8,1,1,1,#NA,1,2,3,6,2,2,#NA,/images/stories/722/p9Zb87gg.JPG,/images/stories/722/Zg2jB0hV.JPG,/images/stories/722/nyY5pdx0.JPG,/images/stories/722/C9TQbsPz.JPG,/images/stories/722/jmk95ZMP.JPG,#NA,#NA,/images/stories/722/ZpWLqB5t.JPG,1,,,,,,,東側,"(25.0329694, 121.56541770000001):18",taipei,taiwan,/images/stories/722/qP2wRZCY.JPG,#NA,#NA,1,1,706,醫院,東側,5,郭展成,001,,晴,12/5/14 0:00,3985.44,6204,0,0,0,0,535,0,535,0,0,0,聯合醫院和平院區,中華路,東側,(請註明地址),8-9,傅長愷,103,2157,3912,32,0,0,0,0,535,0,0,0,0,0,0,0,0,0,0,0,0,1842,843,0210403,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0210403,5,5,1,3,41.1,6.80,7.8,8.9,0.7,8.9,0,0.00,6.80,6.80,6.80,1,1,1,6,1,0,0,0,0,0,1,0,0,0,0,0,#NA,#NA,#NA,#NA,#NA,#NA,1,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,0,1,0,0,0,1,1,2,1,0210403,1842,446.13,127.3290744,168.0954918,1,A,2,C,0,0,0,0,2104,中正,26,7,1,平日20:00~21:00,696,598,平日16:00~17:00,720,1087,0,0,0,0,0,0,0,9,,,,,,,,,
1849,844,0210404,2104,2104,中正區,2015-02-12 15:50:01,21,844,中華路二段,醫院出入口4,中華路二段39巷,廣州街-和平西路二段,2,722,11/18/14 14:00,,2,1,2,"[""0""]",3,2,"[""1""]","[""0""]",3,2,"[""6"",""5""]",#NA,"[""1"",""4""]",1,3,1900-01-01 00:00:00,1,1,"[""4""]",0.00,#NA,1,1,#NA,1,"[""4""]","[""2""]","[""1"",""7""]",2,0,1,1,"[""0""]",1.00,0,#NA,#NA,#NA,#NA,0.00,7.20,11.20,2.10,36.90,2.10,0.00,2.10,1.00,0.00,4.10,4.10,#NA,1,1,1,4,1,2,,1,1,4,1,3,0,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,1,2,4,1,1,0,#NA,#NA,#NA,#NA,#NA,2,1,2,4,1,#NA,1,4,1,1,1,#NA,1,2,3,6,2,2,#NA,/images/stories/722/6Db9cRR8.JPG,/images/stories/722/4QTBjsqk.JPG,/images/stories/722/J6Q4LW7F.JPG,/images/stories/722/jXdpFxxB.JPG,/images/stories/722/VnvDCyzT.JPG,/images/stories/722/CrDMPNyt.JPG,#NA,#NA,1,,,,,,,東側,"(24.9736812, 121.43793449999998):18",taipei,taiwan,#NA,#NA,#NA,1,1,706,醫院,東側,5,郭展成,001,,晴,12/5/14 0:00,3985.44,6204,0,0,0,0,535,0,535,0,0,0,聯合醫院和平院區,中華路,東側,(請註明地址),8-9,傅長愷,103,2157,3912,32,0,0,0,0,535,0,0,0,0,0,0,0,0,0,0,0,0,1849,844,0210404,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0210404,5,5,1,3,41.1,4.10,5.1,6.2,1,9.3,0,0.00,4.10,4.10,7.20,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,#NA,#NA,#NA,#NA,#NA,#NA,1,0,0,0,#NA,#NA,#NA,#NA,1,0,0,2,0,1,0,0,0,1,0,0,0,1,1,2,1,0210404,1849,446.13,55.70328172,83.45513974,1,A,2,C,0,0,0,0,2104,中正,26,7,1,平日20:00~21:00,696,598,平日16:00~17:00,720,1087,0,0,0,0,0,0,0,9,,,,,,,,,
1848,845,0210405,2104,2104,中正區,2015-02-12 18:01:12,21,845,中華路二段,中華路二段39巷,中華路二段75巷,廣州街-和平西路二段,2,722,11/18/14 13:45,,2,1,2,"[""0""]",3,2,"[""2""]","[""0""]",3,2,"[""6""]",#NA,"[""1"",""2""]",1,3,1900-01-01 00:00:00,1,1,"[""4""]",0.00,#NA,2,1,#NA,1,"[""4""]","[""2""]","[""1"",""7""]",2,0,1,2,"[""2""]",0.40,1,2,"[""1"",""2""]",1.60,#NA,3.50,0.00,0.00,2.40,36.90,2.20,0.00,1.00,1.00,2.70,0.00,0.00,#NA,1,1,1,4,1,1,,1,1,4,1,1,1,1,2,1,1,2,#NA,#NA,,#NA,0,#NA,#NA,#NA,#NA,0,#NA,#NA,#NA,#NA,#NA,2,2,1,1,2,#NA,1,4,1,1,1,#NA,1,1,1,6,2,2,#NA,/images/stories/722/Mrpkp7Ky.JPG,/images/stories/722/P6wqwy9X.JPG,/images/stories/722/VkKG5F33.JPG,/images/stories/722/qgZvZC0H.JPG,/images/stories/722/XK95Yrdz.JPG,/images/stories/722/jcqgVmgg.JPG,/images/stories/722/VVyRZ2TR.JPG,#NA,1,,,,,,,東側,"(25.0343705, 121.50588100000004):18",taipei,taiwan,#NA,#NA,#NA,1,1,706,醫院,東側,5,郭展成,001,,晴,12/5/14 0:00,3985.44,6204,0,0,0,0,535,0,535,0,0,0,聯合醫院和平院區,中華路,東側,(請註明地址),8-9,傅長愷,103,2157,3912,32,0,0,0,0,535,0,0,0,0,0,0,0,0,0,0,0,2.7,1848,845,0210405,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0210405,5,5,1,3,41.5,2.70,3.7,3.7,2,5.9,0,2.70,0,0,0,1,1,1,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,#NA,1,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,0.75,0,0.25,1,1,0,0,0,0,1,0,137.7412656,0,1,1,1,1,0210405,1848,446.13,139.6174269,388.2191927,1,A,2,C,0,133,133,0,2104,中正,26,11,0,平日20:00~21:00,696,598,平日16:00~17:00,720,1087,0,0,125,8,0,0,0,9,,,,,,,,,
1847,846,0210406,2104,2104,中正區,2014-12-08 12:01:32,21,846,中華路二段,中華路二段75巷,中華路二段81巷,廣州街-和平西路二段,2,722,11/18/14 0:00,,2,1,2,"[""0""]",1,1,"[""1""]","[""0""]",1,1,"[""6""]",#NA,"[""1""]",1,3,1900-01-01 00:00:00,1,1,"[""4""]",0.00,#NA,2,1,#NA,1,"[""4""]","[""2""]","[""1"",""7""]",2,0,1,1,"[""0""]",1.00,0,#NA,#NA,#NA,#NA,0.00,0.00,0.00,2.40,15.60,2.20,0.00,1.00,1.00,0.00,0.00,0.00,#NA,1,1,1,4,1,1,,1,1,4,1,1,0,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,0,#NA,#NA,#NA,#NA,0,#NA,#NA,#NA,#NA,#NA,2,1,1,1,1,#NA,1,4,1,1,1,#NA,1,2,3,6,2,2,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,1,,,,,,,東側,"(25.0341109,121.5057208):18",taipei,taiwan,#NA,#NA,#NA,1,1,722,醫院,東側,5,郭展成,001,郭展成,晴,12/5/14 0:00,3985.44,6204,0,0,0,0,535,0,535,0,0,0,聯合醫院和平院區,中華路,東側,(請註明地址),8-9,傅長愷,103,2157,3912,32,0,0,0,0,535,0,0,0,0,0,0,0,0,0,0,0,0,1847,846,0210406,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0210406,2,2,1,3,20.2,1.00,1,1,1,2.4,0,0.00,0,0,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,2,1,0210406,1847,446.13,304.4418288,760.4699568,1,A,2,C,0,0,0,0,2104,中正,26,42,0,平日20:00~21:00,696,598,平日16:00~17:00,720,1087,0,0,0,0,0,0,0,0,,,,,,,,,
1846,847,0210407,2104,2104,中正區,2014-12-08 11:52:05,21,847,中華路二段,中華路二段81巷,公司出入口,廣州街-和平西路二段,2,722,11/18/14 0:00,,2,1,4,"[""0""]",1,1,"[""1"",""2""]","[""0""]",1,1,"[""6""]",#NA,"[""1"",""2"",""3""]",1,3,1900-01-01 00:00:00,1,1,"[""4""]",0.00,#NA,2,1,#NA,1,"[""4""]","[""2""]","[""1"",""7""]",2,0,1,1,"[""0""]",1.10,1,1,"[""1"",""2""]",0.90,#NA,3.40,0.00,5.90,2.40,15.60,2.20,0.00,2.40,1.10,2.70,0.00,0.10,#NA,1,1,1,4,1,1,,1,1,4,1,1,0,#NA,#NA,#NA,1,1,2,1,,#NA,0,#NA,#NA,#NA,#NA,0,#NA,#NA,#NA,#NA,#NA,2,2,2,2,5,#NA,1,4,1,1,1,#NA,1,2,2,6,2,2,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,1,,,,,,,東側,"(25.0329694,121.5654177):18",taipei,taiwan,#NA,#NA,#NA,1,1,722,醫院,東側,5,郭展成,001,郭展成,晴,12/5/14 0:00,3985.44,6204,0,0,0,0,535,0,535,0,0,0,聯合醫院和平院區,中華路,東側,(請註明地址),8-9,傅長愷,103,2157,3912,32,0,0,0,0,535,0,0,0,0,0,0,0,0,0,0,0,2.7,1846,847,0210407,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0210407,2,2,1,3,20.2,2.70,3.8,5.1,2,5.8,0,2.70,0,0,0,1,1,1,5,1,0,0,0,0,0,1,0,0,0,0,0,#NA,#NA,#NA,1,0,0,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,1,0,0,3,0,0,1,0,0,1,0,24.63354103,0,1,1,3,1,0210407,1846,446.13,222.8989112,476.3703269,1,A,2,C,0,39,39,0,2104,中正,26,28,0,平日20:00~21:00,696,598,平日16:00~17:00,720,1087,0,0,39,0,0,0,0,5,,,,,,,,,
1845,848,0210408,2104,2104,中正區,2014-12-08 12:19:10,21,848,和平西路二段,公司出入口,和平西路二段,廣州街-和平西路二段,2,722,11/18/14 0:00,,2,1,4,"[""0""]",1,1,"[""1""]","[""0""]",1,1,"[""6""]",#NA,"[""1"",""2""]",1,3,1900-01-01 00:00:00,1,1,"[""4""]",0.00,#NA,2,1,#NA,1,"[""4""]","[""2""]","[""1"",""4"",""7""]",2,0,1,1,"[""0""]",1.20,1,1,"[""1"",""4""]",1.30,#NA,3.20,0.00,0.00,2.40,15.60,2.20,0.00,1.20,1.20,2.70,0.00,0.00,#NA,1,1,1,4,1,1,,1,1,4,1,1,1,1,2,1,1,1,2,1,,#NA,0,#NA,#NA,#NA,#NA,0,#NA,#NA,#NA,#NA,#NA,2,2,1,1,2,#NA,1,4,1,1,1,#NA,1,1,1,6,2,2,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,1,,,,,,,北側,"(25.030585,121.5092543):18",taipei,taiwan,#NA,#NA,#NA,1,1,722,醫院,東側,5,郭展成,001,郭展成,晴,12/5/14 0:00,3985.44,6204,0,0,0,0,535,0,535,0,0,0,聯合醫院和平院區,中華路,東側,(請註明地址),8-9,傅長愷,103,2157,3912,32,0,0,0,0,535,0,0,0,0,0,0,0,0,0,0,0,2.7,1845,848,0210408,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0210408,2,2,1,3,20.2,2.70,3.9,3.9,2.5,5.6,0,2.70,0,0,0,1,1,1,4,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,#NA,#NA,#NA,#NA,#NA,#NA,#NA,#NA,1,0,0,1,1,0,0,0,0,1,0,106.1789745,0,1,1,1,1,0210408,1845,504.69,50.38662338,93.75203561,1,A,2,C,0,39,39,0,2104,中正,26,28,0,平日20:00~21:00,696,598,平日16:00~17:00,720,1087,0,0,39,0,0,0,0,5,,,,,,,,,
